1,1,1,1,1,1,1,1,1,1
39,39,39,39,39,39,39,39,39,39
0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01
3,4,4,4,3,3,3,4,2,4
41,46,46,42,44,43,44,49,43,45
0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01
8,8,5,9,8,6,6,7,11,9
64,71,57,79,69,60,54,59,94,67
0:00:01,0:00:02,0:00:01,0:00:02,0:00:02,0:00:01,0:00:01,0:00:01,0:00:02,0:00:01
8,19,13,8,17,18,17,16,22,19
94,209,183,88,261,263,173,176,428,171
0:00:03,0:00:09,0:00:07,0:00:02,0:00:08,0:00:10,0:00:04,0:00:07,0:00:23,0:00:06
29,27,25,20,30,25,24,23,22,25
6486,10762,1396,496,14763,1458,377,1031,1763,911
0:06:16,0:10:32,0:01:29,0:00:21,0:16:45,0:01:21,0:00:18,0:00:45,0:01:39,0:00:42
32,36,36,26,31,34,33,32,29,31
23572,75621,61974,23464,72472,175397,118638,280116,19841,121715
0:22:37,1:32:15,1:09:06,0:22:40,1:27:38,3:29:15,2:31:54,6:08:14,0:23:11,2:30:52